life_expectancy,state,median_income,unemployment,income_inequality,gender_pay_gap,disconnected_youth,adult_smoking,physical_inactivity,adult_obesity,diabetes_prevalence,food_insecurity,insufficient_sleep,pm25,primary_care_physicians,homeownership,severe_housing_cost_burden
77.581734243,PA,84180,0.0318029754,5.0542911069,0.8122312854,0.0655489688,0.131,0.197,0.314,0.095,0.097,0.416,10.3,0.001005491,0.6964275824,0.1550640192
75.969648176,PA,60721,0.0384439034,4.7694097236,0.8404808549,0.0668184776,0.19,0.263,0.369,0.098,0.139,0.378,6.5,8.103758e-4,0.6833505894,0.1307507637
72.553899632,PA,54030,0.045451228,5.2281431379,0.7367011034,0.1041162228,0.214,0.256,0.348,0.103,0.158,0.398,7.5,3.702799e-4,0.7246461191,0.1127450032
77.179295627,PA,75532,0.028896491,3.6102370807,0.8001749299,0.0739853439,0.198,0.247,0.392,0.094,0.114,0.397,8,6.142467e-4,0.7321507901,0.0940456136
74.328558136,PA,60627,0.0369256368,4.8445104089,0.6891546527,0.0578034682,0.194,0.245,0.36,0.097,0.138,0.404,6.5,4.523735e-4,0.7806880929,0.0819285977
76.977274279,PA,61812,0.0432251417,4.2695683197,0.864780351,0.0594827586,0.202,0.251,0.358,0.094,0.129,0.394,8,3.189865e-4,0.7856964709,0.0790462615
75.208508045,PA,57110,0.0405283944,4.8168377823,0.6942769043,0.0572661871,0.184,0.23,0.401,0.096,0.133,0.392,8.3,5.067201e-4,0.7111579078,0.1120739831
75.889233857,PA,49430,0.0383090469,4.3351329573,0.7786546269,0.0978157645,0.212,0.26,0.358,0.098,0.138,0.389,7.7,4.760394e-4,0.7416378316,0.0990047748
75.90686125,PA,59755,0.0341826238,3.6207724265,0.8056804556,0.1342062193,0.197,0.259,0.361,0.097,0.115,0.382,8.5,1.716959e-4,0.7315188172,0.070833822
75.755682253,PA,57570,0.0374515508,4.9884144451,0.8573264341,0.0728392978,0.173,0.235,0.332,0.095,0.136,0.414,6.9,8.253618e-4,0.6536831849,0.1364634332
78.805698989,PA,80210,0.0270959723,3.8139092982,0.764442427,0.0491700595,0.161,0.215,0.357,0.089,0.101,0.391,9.9,7.224755e-4,0.6994480754,0.1239247429
73.677921374,PA,61686,0.0421326796,4.3827707694,0.7457028219,0.0546372819,0.185,0.24,0.358,0.096,0.135,0.46,8.6,4.093711e-4,0.7543119011,0.0964679402
77.424086134,PA,78284,0.0283224691,4.0561218546,0.8086041816,0.075519665,0.161,0.232,0.373,0.094,0.118,0.367,9.4,5.784254e-4,0.7125308885,0.1046992894
78.016409886,PA,76270,0.0364603171,4.6127654526,0.790238531,0.0591365462,0.166,0.254,0.343,0.102,0.121,0.368,7.8,9.639478e-4,0.6520896511,0.1458867248
74.769768233,PA,60165,0.0434199592,4.7017510249,0.7951491314,0.1022840739,0.186,0.262,0.387,0.101,0.141,0.403,8.1,7.575456e-4,0.6775484509,0.1394540364
76.089206071,PA,62063,0.0353969541,4.1667707899,0.7541523655,0.1037012881,0.166,0.223,0.356,0.091,0.13,0.377,7.3,7.658114e-4,0.6919763641,0.1162635604
74.665195651,PA,59522,0.0435823755,4.1746940901,0.8246409952,0.0475594493,0.168,0.23,0.363,0.096,0.147,0.375,6.8,5.758494e-4,0.7870278943,0.0743230267
74.635678899,PA,61530,0.0377591365,4.5194446575,0.7742442155,0.0739313245,0.187,0.224,0.357,0.092,0.139,0.406,7.4,6.183392e-4,0.7252346985,0.0956009621
75.326203809,PA,58758,0.0346188172,3.8576324432,0.7902598501,0.1205450734,0.223,0.276,0.387,0.101,0.146,0.416,8.1,6.069013e-4,0.7145713977,0.0877652169
76.844765879,PA,73408,0.0447670755,4.1861865273,0.7476422316,0.0523024446,0.162,0.239,0.377,0.103,0.114,0.427,7.9,4.017179e-4,0.7952841716,0.1473988439
80.01904733,PA,106780,0.0276775482,4.5798505745,0.8079558388,0.0464004897,0.121,0.18,0.312,0.085,0.086,0.372,7.3,0.0013060989,0.7173491967,0.1236985493
78.920858659,PA,84051,0.0345807104,4.0492639447,0.7903299791,0.0322665544,0.154,0.224,0.337,0.092,0.107,0.371,8.3,8.066882e-4,0.7112085995,0.116695217
75.630595581,PA,58834,0.0395568879,4.3621996756,0.8274402529,0.0948495665,0.192,0.255,0.377,0.096,0.133,0.404,8.7,4.382793e-4,0.7484899284,0.1040963591
76.457561207,PA,71392,0.028614819,3.8245916692,0.8458342229,0.049049049,0.188,0.233,0.349,0.088,0.105,0.381,8.9,2.60949e-4,0.8070974111,0.0795063954
73.942569718,PA,60196,0.0423137608,6.2592029802,0.8901976603,0.0874790455,0.186,0.27,0.345,0.144,0.152,0.427,8.2,7.080091e-4,0.5232060512,0.2044880833
79.349816395,PA,71698,0.0462409926,3.8856620415,0.7908555232,0.0875,0.151,0.219,0.339,0.092,0.12,0.395,7.2,2.502002e-4,0.861551918,0.1573048019
76.397625686,PA,57850,0.0475981895,3.944051972,0.8039502421,0.0980392157,0.192,0.247,0.382,0.095,0.14,0.394,6.4,3.690264e-4,0.802279118,0.0924097501
74.539095473,PA,63479,0.0401760063,4.4390587216,0.7117630723,0.0683747492,0.204,0.257,0.39,0.1,0.134,0.42,8.6,5.025687e-4,0.76256852,0.0921043087
79.689681893,PA,68089,0.0339384771,3.890386927,0.8544513807,0.0388349515,0.164,0.235,0.365,0.094,0.115,0.364,8.6,4.038263e-4,0.7427314592,0.0782608696
75.724015678,PA,59562,0.0395796202,4.1873604288,0.8061437859,0.1080984659,0.197,0.256,0.366,0.093,0.128,0.374,7.7,3.667133e-4,0.8026899659,0.0922459418
76.608476655,PA,70021,0.0322911578,4.3774312427,0.7608432232,0.061760841,0.159,0.2,0.332,0.084,0.125,0.384,6.1,3.646878e-4,0.7833621076,0.1141808475
76.287727797,PA,62918,0.0384615385,4.2888311876,0.7487786479,0.0687193217,0.191,0.256,0.388,0.096,0.136,0.411,6.1,4.39786e-4,0.7666326101,0.0995908089
80.293131864,PA,82708,0.028562808,4.2681035031,0.7219885921,0.0889257111,0.192,0.241,0.353,0.098,0.116,0.394,8.5,0.0010806239,0.7144954898,0.0968975469
74.500279657,PA,57256,0.0423192269,4.1708013887,0.7753667767,0.0482887951,0.182,0.253,0.355,0.095,0.143,0.388,7.5,6.007449e-4,0.7564426952,0.0895266127
75.943653762,PA,76957,0.0343868037,4.5464839633,0.7136929461,0.0448006576,0.179,0.23,0.382,0.089,0.116,0.384,8.2,7.733804e-4,0.7643757486,0.0958918614
76.526869967,PA,68429,0.0388243515,4.0527539403,0.7947907997,0.0730638091,0.196,0.247,0.352,0.1,0.127,0.407,7.1,3.69427e-4,0.8185487841,0.1333367352
76.60674812,PA,70985,0.0348337777,4.6460877958,0.7544695374,0.042853427,0.147,0.208,0.314,0.08,0.118,0.386,7.1,7.22263e-4,0.7825306863,0.0898484798
77.502162712,PA,81213,0.0297921046,3.9698876163,0.7623863687,0.0837300721,0.17,0.225,0.353,0.088,0.104,0.399,9.2,6.736488e-4,0.7583223737,0.1072060912
78.864904485,RI,83518,0.0300410562,4.8576485988,0.8341601701,0.035957975,0.123,0.234,0.309,0.1,0.109,0.362,6,9.674976e-4,0.6325079766,0.1511576156
78.168516735,RI,89914,0.026973398,4.5340890775,0.8390657538,0.0520476647,0.135,0.206,0.329,0.088,0.094,0.359,4.6,8.435111e-4,0.7214852288,0.1334618232
78.175582148,RI,75307,0.0328915509,5.013898214,0.8397660462,0.0383629622,0.136,0.254,0.324,0.107,0.118,0.38,8.4,9.662408e-4,0.5662228806,0.1607749925
80.299335934,RI,101749,0.0248155411,4.3197469973,0.8337439202,0.0273536197,0.11,0.153,0.25,0.077,0.077,0.323,4,8.193457e-4,0.7683100215,0.1327934742
74.651958476,SC,67988,0.0296249673,4.7484004718,0.7877915939,0.0780342506,0.162,0.25,0.355,0.109,0.128,0.366,7.8,6.733189e-4,0.7142895783,0.1281356829
73.543142124,SC,67769,0.0298714785,4.6703645008,0.691288781,0.0544808527,0.176,0.28,0.37,0.105,0.125,0.384,9.8,3.396262e-4,0.7667405183,0.1103696563
73.227205953,SC,64813,0.0276460038,4.4597974556,0.7494016027,0.1171358398,0.157,0.246,0.385,0.11,0.131,0.349,8.8,6.57297e-4,0.7543648185,0.1061556447
80.553023831,SC,82199,0.0278522229,4.2612638214,0.7976377004,0.102073975,0.13,0.19,0.279,0.092,0.112,0.329,8.7,6.936187e-4,0.7573038556,0.128650986
76.681691325,SC,82414,0.0268793896,3.835415535,0.7353392104,0.0633502056,0.146,0.228,0.366,0.11,0.11,0.374,8,3.295297e-4,0.741034666,0.1211502526
77.8945433,SC,88111,0.024340036,4.9573639001,0.799048154,0.0634860189,0.101,0.175,0.288,0.094,0.112,0.306,7.1,0.0012396374,0.6349039026,0.1629802712
70.637748503,SC,57768,0.0419143749,4.5438653891,0.8558690863,0.1162317858,0.185,0.281,0.323,0.115,0.149,0.398,8.1,3.38971e-4,0.7329399927,0.1064538243
68.564153038,SC,51383,0.0393740902,4.562302494,0.734470544,0.1775486827,0.198,0.281,0.42,0.123,0.14,0.394,7.5,2.79425e-4,0.7788952499,0.1085705149
70.935042736,SC,50962,0.0320785597,4.9241158521,0.7562131144,0.1631663974,0.192,0.275,0.398,0.126,0.151,0.401,7.1,3.00453e-4,0.7236062367,0.1143674942
71.196317529,SC,47675,0.0397427441,5.398679345,0.7581162367,0.209762533,0.192,0.306,0.456,0.135,0.141,0.381,7.5,3.223311e-4,0.7296008034,0.1096943389
69.889684611,SC,46249,0.0327368248,5.2412490922,0.7086137407,0.1298998569,0.186,0.277,0.414,0.126,0.143,0.389,7.4,5.417895e-4,0.7063093244,0.1320547945
76.443565613,SC,78329,0.0255300322,3.9582011312,0.7528860146,0.1112927712,0.159,0.23,0.364,0.109,0.113,0.376,8.1,3.183797e-4,0.754259172,0.1289211363
70.797414211,SC,56144,0.0297079482,5.4759703405,0.7536915979,0.094063665,0.166,0.293,0.388,0.123,0.123,0.382,6.7,9.88982e-4,0.6453866951,0.1364286006
76.057191002,SC,76281,0.026473737,4.3947948963,0.7640584133,0.0674668722,0.111,0.201,0.3,0.089,0.115,0.326,8.1,0.0011164519,0.6875944275,0.1168689183
74.58429366,SC,68684,0.0341667509,4.0943402671,0.8592154756,0.0690403821,0.175,0.236,0.347,0.104,0.139,0.366,7,6.236682e-4,0.7584440808,0.1365053852
73.182869011,SC,69277,0.029668585,4.7820372399,0.8033708908,0.1028245002,0.173,0.276,0.365,0.115,0.126,0.397,7.5,5.746257e-4,0.8165165978,0.1219364964
75.316871063,SC,74417,0.0328040443,4.9708271068,0.8139778534,0.1295116773,0.162,0.242,0.36,0.103,0.117,0.391,7.3,4.08627e-4,0.8327211509,0.1093133283
71.529973597,SC,56237,0.0315555125,4.5795143639,0.830757051,0.0659238626,0.19,0.259,0.41,0.122,0.149,0.356,8.3,5.014527e-4,0.7065535735,0.1164283984
76.101700985,SC,76559,0.0245331075,4.1598464331,0.7877989692,0.058949167,0.145,0.235,0.39,0.101,0.116,0.35,7.8,6.297124e-4,0.7685219681,0.0989998116
68.205715863,SC,40171,0.0444514254,5.3331467749,0.8520014947,0.1571722718,0.223,0.348,0.424,0.158,0.162,0.401,7,3.821568e-4,0.6217339667,0.1191769375
75.031404572,SC,67161,0.0276588001,4.7843704218,0.8074101904,0.1049171707,0.149,0.231,0.316,0.102,0.149,0.364,8.2,5.176572e-4,0.7541675334,0.10816661
70.086755258,SC,50959,0.0441722568,6.450367893,0.8734616126,0.1240685544,0.198,0.316,0.471,0.153,0.147,0.413,8.1,4.821485e-4,0.6590632603,0.1751879443
74.557907206,SC,58480,0.0291293,4.9649666653,0.7688685158,0.0311768561,0.187,0.278,0.368,0.103,0.139,0.374,8.2,5.898857e-4,0.7051980391,0.1408130409
75.500651227,SC,61508,0.0298357655,5.102634214,0.8419807573,0.0456238361,0.149,0.231,0.339,0.119,0.116,0.423,6.9,8.247531e-4,0.6037094393,0.1804467526
73.925604745,SC,60220,0.028363047,4.4978336769,0.9258205196,0.1164327002,0.179,0.287,0.389,0.125,0.14,0.411,8.2,1.593964e-4,0.7808711869,0.1103400416
73.814436391,SC,64649,0.0289510074,4.3787053842,0.7820737832,0.069883796,0.159,0.276,0.364,0.111,0.129,0.385,8,6.192983e-4,0.7293205605,0.1148809954
72.116003086,SC,55481,0.0384111424,5.1967336921,0.7854520553,0.0580015314,0.167,0.291,0.409,0.129,0.123,0.432,7.7,5.345654e-4,0.6675165732,0.1240641434
76.308886162,SC,82495,0.028136912,4.3001178614,0.7709237715,0.0913345901,0.154,0.236,0.312,0.094,0.099,0.343,6.7,4.816438e-4,0.7343379053,0.1058653123
76.845203548,SD,72794,0.0198338744,4.1362243477,0.7982399511,0.0584823881,0.146,0.223,0.372,0.08,0.117,0.329,5.4,7.985472e-4,0.6863857962,0.0963897066
71.414528185,SD,59721,0.0219724067,5.5483565535,0.9518320548,0.1705150977,0.201,0.256,0.385,0.105,0.152,0.335,5.8,3.274037e-4,0.7388556221,0.1249115357
56.655044028,SD,48477,0.0566202091,5.3003241819,0.8240761779,0.1982248521,0.266,0.31,0.408,0.15,0.195,0.361,4.9,1.906214e-4,0.6145151695,0.0731391586
77.034075025,SD,73277,0.0182569958,3.8625243678,0.8264169036,0.0434828164,0.115,0.208,0.339,0.075,0.096,0.282,6.3,0.001021609,0.6350947885,0.0932862017
76.116758321,SD,74641,0.0190537892,4.2401550028,0.8078568923,0.0459357617,0.166,0.215,0.346,0.082,0.118,0.327,6.8,0.0011358961,0.6907960961,0.1154010191
58.745424951,SD,50268,0.0336189848,6.614265525,0.9665855072,0.2410958904,0.338,0.372,0.443,0.185,0.267,0.402,4.9,2.15378e-4,0.4490703314,0.1049495875
73.514063452,TN,67651,0.0330428757,4.6237353405,0.8053832368,0.0688535184,0.192,0.265,0.391,0.13,0.14,0.398,7,6.958922e-4,0.670265532,0.1234650178
72.80204165,TN,69272,0.0330465031,3.8867904584,0.7515003751,0.0931786217,0.22,0.298,0.413,0.123,0.144,0.407,7.1,2.93433e-4,0.701788635,0.1342647535
74.794861658,TN,77206,0.0300847458,3.7183760804,0.7517311324,0.0797832305,0.181,0.243,0.334,0.107,0.125,0.394,6.6,6.831147e-4,0.7695274477,0.0877040508
73.745858752,TN,61440,0.0351435792,4.3361937314,0.762842906,0.1102760987,0.178,0.246,0.392,0.115,0.155,0.381,7.9,4.811096e-4,0.6752726145,0.1258382643
72.711614758,TN,48885,0.0367079146,4.8161011444,0.8523275826,0.1322115385,0.231,0.303,0.413,0.128,0.18,0.442,6.2,3.028468e-4,0.7406978667,0.0975257912
73.424892111,TN,60632,0.0417403013,3.6768343249,0.7584621562,0.1253418414,0.213,0.291,0.374,0.121,0.161,0.377,7,6.405022e-4,0.8023827741,0.0844554644
75.084283803,TN,80216,0.0265224248,4.3765094588,0.9076072864,0.0582950272,0.18,0.271,0.323,0.124,0.132,0.371,9.7,9.0489e-4,0.5341759436,0.1587042868
75.204135394,TN,76680,0.0363005051,4.6808425707,0.7398251759,0.1004700353,0.168,0.245,0.368,0.122,0.116,0.375,8.4,3.035114e-4,0.8074716079,0.1129486939
71.985636846,TN,54188,0.0415081166,4.5348971523,0.7991206951,0.0723929905,0.234,0.322,0.38,0.124,0.172,0.42,6.9,5.239235e-4,0.7590858933,0.0885752432
75.599814628,TN,73319,0.032031772,4.5470171891,0.7843250252,0.0466900117,0.182,0.258,0.333,0.116,0.134,0.38,8.5,0.0010917415,0.6434811917,0.1197973537
71.51577277,TN,54454,0.0387510215,4.6433059671,0.7519331832,0.1171428571,0.206,0.277,0.375,0.115,0.176,0.387,7.2,3.142019e-4,0.7947163274,0.0838765556
71.739415389,TN,55656,0.0369864184,5.1396163141,0.7840613499,0.1709616593,0.233,0.334,0.43,0.133,0.168,0.388,6.7,1.788717e-4,0.7150439239,0.1059760956
72.175154476,TN,52064,0.0378604446,4.731948376,0.9044953842,0.1635124905,0.23,0.298,0.394,0.129,0.175,0.4,7.3,6.824033e-4,0.7559257857,0.0867616456
72.929258321,TN,62730,0.0354967949,4.2741974249,0.7587875565,0.0704225352,0.196,0.264,0.388,0.112,0.15,0.37,7.8,4.494463e-4,0.7403400309,0.0871323352
74.159737863,TN,70457,0.0281154625,4.6132016461,0.7808427384,0.0384601297,0.17,0.223,0.375,0.113,0.132,0.35,8.7,0.0010931275,0.6494845361,0.1200002091
71.758644105,TN,55845,0.0347736093,4.6709543942,0.772809796,0.099005425,0.213,0.289,0.41,0.127,0.163,0.402,5.3,3.792273e-4,0.7613745211,0.0967224681
72.181876128,TN,60974,0.0315258512,4.7743160202,0.7071894984,0.1527446301,0.2,0.272,0.405,0.117,0.141,0.398,7.2,4.233342e-4,0.7703063952,0.0868335147
73.168479849,TN,60663,0.0334380841,5.1119487046,0.7717381391,0.0648986987,0.195,0.28,0.395,0.134,0.145,0.38,6.3,0.0013869906,0.6249051449,0.1687243879
72.00238859,TN,57109,0.0391630478,4.4738358928,0.6922755665,0.1319350474,0.214,0.294,0.408,0.121,0.17,0.397,7.6,3.462964e-4,0.7979009454,0.0954953305
73.624428691,TN,73770,0.0317581301,3.702560812,0.7574652344,0.1620722433,0.239,0.315,0.401,0.128,0.145,0.409,6.9,1.71507e-4,0.7744196563,0.0923220392
70.824940316,TN,58980,0.0360203341,4.7864347182,0.8651451435,0.1522041763,0.241,0.311,0.361,0.125,0.172,0.376,7,1.927277e-4,0.7222423897,0.1038140251
73.991253589,TN,74701,0.0372499888,3.7176676018,0.8403957338,0.0655640373,0.184,0.273,0.426,0.125,0.134,0.446,6.8,4.036858e-4,0.6294161597,0.1175360792
71.817990448,TN,52236,0.035216144,5.3091856816,0.7165854734,0.1447876448,0.238,0.316,0.38,0.121,0.167,0.394,6.9,3.940628e-4,0.775133452,0.1213464303
72.575151348,TN,65970,0.0363856125,5.0293341492,0.72749308049999994,0.156477127,0.193,0.27,0.394,0.113,0.151,0.397,6.8,4.25989e-4,0.7760770221,0.0936741331
72.654471702,TN,81529,0.0272153168,3.6625147012,0.7272331997,0.0634831461,0.196,0.272,0.377,0.111,0.124,0.387,8.1,3.508867e-4,0.7721491623,0.1054078146
75.965586146,TN,81987,0.0261857658,3.4364412811,0.8224871889,0.0456953005,0.186,0.278,0.338,0.121,0.115,0.383,8.1,4.372739e-4,0.6501457958,0.1139450551
71.79344546,TN,62402,0.0434972875,5.3478364525,0.8410855461,0.097033195,0.194,0.294,0.426,0.148,0.134,0.42,10,8.567219e-4,0.5457832996,0.1794844418
72.721753277,TN,57016,0.0347521122,4.6579882134,0.8340041377,0.0955660783,0.181,0.266,0.407,0.12,0.163,0.377,5.8,0.0012118168,0.7292860484,0.1029382705
75.643644106,TN,86376,0.0262805672,3.8623032814,0.7694650761,0.0461898464,0.175,0.243,0.384,0.105,0.12,0.375,7.1,4.686947e-4,0.7222381561,0.1070363665
72.277665661,TN,70886,0.0377013177,4.1240766245,0.7525940497,0.0935230903,0.207,0.292,0.394,0.121,0.131,0.417,8.3,2.786703e-4,0.7718683463,0.1041580519
71.620030586,TN,63690,0.0353233831,3.9769325153,0.7299916283,0.172109444,0.249,0.309,0.398,0.125,0.163,0.392,6.8,3.616637e-4,0.777474775,0.1029272002
76.128446202,TN,96466,0.0272528156,3.7713807985,0.7671501597,0.0416070732,0.18,0.237,0.368,0.107,0.115,0.389,8.2,3.291271e-4,0.7683230582,0.0943567082
76.663461575,TX,75778,0.0394664456,4.7730145388,0.8046303621,0.0807496984,0.12,0.253,0.357,0.133,0.164,0.371,8.1,6.034285e-4,0.6256237881,0.1457959683
72.625754877,TX,57298,0.0436693686,4.4183633207,0.7899167796,0.1296521036,0.197,0.311,0.411,0.142,0.187,0.426,8.8,6.589138e-4,0.6430413572,0.1292153048
73.957045693,TX,58330,0.0380600261,5.3174689247,0.6677019149,0.1557591623,0.162,0.339,0.43,0.147,0.163,0.383,8.6,2.002443e-4,0.7739104298,0.1067687096
76.747985087,TX,77345,0.0341109155,4.1384902249,0.8409255867,0.0784247157,0.151,0.265,0.402,0.124,0.148,0.345,8.4,2.351604e-4,0.7571664202,0.1184814475
75.514008341,TX,69562,0.0449337867,4.3700352814,0.8552338098,0.0802715472,0.157,0.282,0.39,0.137,0.166,0.426,7.8,7.217801e-4,0.5615595026,0.1516910369
76.146428629,TX,69755,0.0373750431,4.5539001739,0.8310770103,0.0877813146,0.141,0.276,0.373,0.154,0.174,0.412,8.7,7.356146e-4,0.591080251,0.1575969409
72.298010833,TX,55343,0.0422838465,5.2802661546,0.7873226288,0.0922043558,0.182,0.284,0.409,0.128,0.169,0.427,9.3,7.236906e-4,0.6269360076,0.1242297934
76.934304831,TX,93071,0.0438388439,4.1533847871,0.7816980475,0.0825435361,0.129,0.254,0.396,0.126,0.129,0.421,10.4,6.531661e-4,0.7400292719,0.1050421795
78.954963527,TX,55724,0.0310470948,6.1072631973,0.7633423365,0.0459563333,0.15,0.256,0.369,0.126,0.171,0.358,8.1,8.311114e-4,0.4679296499,0.2275752366
72.323463835,TX,57744,0.0429916052,4.7676032208,0.778898973,0.0766283525,0.169,0.281,0.383,0.121,0.184,0.392,7.3,5.236699e-4,0.6815541758,0.1183998881
75.744684542,TX,63395,0.035353764,3.9631546991,0.801972489,0.1708526107,0.169,0.316,0.39,0.146,0.167,0.377,8.9,2.564596e-4,0.7317197129,0.1096166342
76.332932659,TX,51716,0.0541512661,5.2403731045,0.8466801998,0.1370775657,0.174,0.415,0.476,0.199,0.219,0.409,12.6,4.916921e-4,0.6523719866,0.1344854894
73.13322437,TX,57691,0.0440454414,4.8935014472,0.7196611505,0.097812629,0.194,0.308,0.391,0.137,0.167,0.405,8.6,5.088361e-4,0.7273983965,0.1090634441
81.311847989,TX,120149,0.0350098107,4.0407738869,0.6856617074,0.0558137402,0.088,0.174,0.286,0.096,0.121,0.346,9.4,9.734448e-4,0.6407859424,0.1304822247
78.298978257,TX,99871,0.0360387034,4.3369417827,0.7962828133,0.0626364786,0.131,0.227,0.391,0.099,0.138,0.357,9,5.943333e-4,0.7685178342,0.1265385022
75.319004839,TX,72724,0.0448245473,3.5406501604,0.9133333333,0.1034928849,0.189,0.309,0.377,0.127,0.168,0.419,8.4,1.780796e-4,0.5936242768,0.0999764299
76.722757077,TX,74352,0.0383770159,4.3769196627,0.8863010835,0.0906980785,0.135,0.283,0.348,0.132,0.156,0.357,8.8,7.207904e-4,0.5078296576,0.17108297
80.743534638,TX,107401,0.0350092356,4.071547022,0.7511709458,0.0431576333,0.105,0.201,0.307,0.101,0.125,0.354,7.4,5.362944e-4,0.6536566237,0.1303696201
71.458720019,TX,66813,0.0332977415,4.9924030248,0.6997669438,0.1174412247,0.157,0.326,0.403,0.144,0.169,0.376,7.3,5.711058e-4,0.6442760565,0.1365459141
76.772297885,TX,90077,0.0369259412,3.8490796394,0.7847969093,0.0841244943,0.144,0.259,0.376,0.113,0.131,0.41,8.3,3.79913e-4,0.7625050834,0.1227100513
76.469698001,TX,58656,0.0438594176,4.9248763707,0.8148664682,0.0706948058,0.144,0.31,0.393,0.16,0.194,0.379,9.3,4.965741e-4,0.6367833003,0.1541842064
73.295055813,TX,66381,0.0339631004,5.1195484864,0.7726686721,0.0774986638,0.172,0.269,0.378,0.117,0.161,0.395,8.8,1.91419e-4,0.7549441101,0.1096605744
80.957480855,TX,106213,0.0396787394,4.0630463889,0.7289546047,0.0516457319,0.108,0.222,0.331,0.118,0.111,0.371,10.6,8.467992e-4,0.7748054284,0.1319176927
76.055944864,TX,83080,0.0425743199,5.0990149406,0.7799151455,0.0587447788,0.135,0.238,0.398,0.116,0.151,0.371,8.3,7.041024e-4,0.674938341,0.1642971039
74.410591734,TX,69442,0.0369319409,4.0945950084,0.7704404657,0.1024777808,0.184,0.265,0.372,0.118,0.157,0.417,9,4.234369e-4,0.6733052039,0.1251377211
72.129591107,TX,61254,0.042250129,4.4719647577,0.6837001562,0.1123468957,0.179,0.278,0.399,0.131,0.167,0.402,9.1,9.098155e-4,0.5948658356,0.1265396335
78.219601755,TX,94952,0.0339633383,3.7966188644,0.777528631,0.0793650794,0.12,0.244,0.394,0.121,0.138,0.373,9.1,2.598342e-4,0.7847441742,0.0865788142
72.578887901,TX,52487,0.0488018191,4.5201377248,0.7865572408,0.164764268,0.19,0.356,0.427,0.155,0.189,0.416,6.6,4.034761e-4,0.6006887801,0.1229103343
77.349626032,TX,72348,0.0425168392,4.8884187582,0.8377061407,0.0883155267,0.158,0.292,0.352,0.145,0.164,0.41,11.6,5.824836e-4,0.5476461762,0.1699456656
74.484254871,TX,62710,0.0468870369,5.1431034483,0.7409874898,0.1157941437,0.172,0.273,0.399,0.127,0.17,0.389,8.4,3.036876e-4,0.7492480175,0.1260647359
79.403998653,TX,88491,0.0326494672,4.5201412249,0.844498213,0.0543504172,0.144,0.248,0.344,0.117,0.147,0.355,9.2,4.424484e-4,0.6411390597,0.1696557254
71.973596294,TX,58965,0.0407153442,4.8378431296,0.7947761897,0.1259314456,0.177,0.271,0.373,0.118,0.173,0.381,8.3,3.585643e-4,0.7650704053,0.1181873852
77.305451055,TX,53160,0.0609417551,5.4573589063,0.787519217,0.0993141289,0.171,0.393,0.476,0.192,0.229,0.407,10.8,4.634489e-4,0.6757140477,0.1483676124
72.584912319,TX,61840,0.040373707,4.4972422246,0.709050537,0.0811249324,0.183,0.284,0.371,0.126,0.167,0.422,8.6,2.467714e-4,0.763989002,0.0855401922
76.034606035,TX,82428,0.0368360843,4.3798881095,0.6980827912,0.0882651336,0.126,0.22,0.335,0.093,0.144,0.34,8.3,3.737037e-4,0.8131903314,0.1384716408
74.14739822,TX,70427,0.0413501059,3.9898158044,0.732725295,0.0466088075,0.177,0.283,0.418,0.119,0.162,0.385,8.7,2.708088e-4,0.7078750433,0.1207958572
73.36571862,TX,59298,0.0625883811,5.1500925735,0.7368526763,0.1116492693,0.188,0.343,0.381,0.155,0.178,0.412,8.5,4.769337e-4,0.6184140273,0.1498641244
71.179592946,TX,50814,0.0519414708,5.3420769123,0.6960691612,0.1715521384,0.165,0.361,0.426,0.166,0.215,0.417,9.2,3.089042e-4,0.6746127237,0.153082634
75.363574235,TX,83229,0.0359629532,3.9769417153,0.7755734863,0.1509451886,0.177,0.311,0.416,0.121,0.146,0.411,8.9,4.058095e-4,0.7447421901,0.1145488746
74.749231714,TX,90064,0.0408186983,3.8218732555,0.8174188266,0.0411139129,0.166,0.297,0.375,0.124,0.133,0.409,8.7,2.091679e-4,0.7859082953,0.1200114258
73.430634575,TX,52903,0.0463897958,5.9457087458,0.6685549399,0.1236047954,0.15,0.334,0.415,0.162,0.23,0.395,10.5,4.243512e-4,0.5392572494,0.1909534368
72.77372493,TX,72329,0.0547676857,4.7740819003,0.7088586733,0.1146520147,0.21,0.336,0.398,0.141,0.184,0.396,9.8,2.151176e-4,0.8077576727,0.1198063595
73.426424368,TX,57883,0.0333407759,4.9381939592,0.7523508247,0.0386987973,0.161,0.276,0.363,0.125,0.17,0.359,5.4,7.886761e-4,0.5529525575,0.1804640049
75.316297346,TX,63377,0.0367748766,5.1898188782,0.7920272658,0.0849378369,0.184,0.282,0.39,0.135,0.169,0.401,8.7,7.677251e-4,0.6117062293,0.1670831538
75.55080593,TX,94375,0.0248181582,4.9693244919,0.6320877846,0.0588428306,0.127,0.263,0.384,0.12,0.145,0.392,7.1,3.810227e-4,0.6820317044,0.1412494854
78.218318321,TX,92578,0.039349273,4.5690215573,0.7570974984,0.0721540011,0.162,0.265,0.354,0.11,0.138,0.387,10.3,6.318521e-4,0.7172511615,0.1208603797
73.540208245,TX,52516,0.0434040738,5.528,0.7917484872,0.0318021201,0.168,0.28,0.406,0.131,0.19,0.389,8.8,7.113255e-4,0.5802739508,0.1680206641
